size,final_cost,marginal_cost,source,language,gram
3,0.412,-0.07500000000000001,wikipedia,Komi,unigram
4,0.335,-0.07699999999999996,wikipedia,Komi,unigram
5,0.305,-0.030000000000000027,wikipedia,Komi,unigram
6,0.27,-0.034999999999999976,wikipedia,Komi,unigram
7,0.287,0.01699999999999996,wikipedia,Komi,unigram
8,0.284,-0.0030000000000000027,wikipedia,Komi,unigram
9,0.28,-0.003999999999999948,wikipedia,Komi,unigram
10,0.287,0.006999999999999951,wikipedia,Komi,unigram
11,0.24,-0.046999999999999986,wikipedia,Komi,unigram
12,0.22,-0.01999999999999999,wikipedia,Komi,unigram
13,0.287,0.06699999999999998,wikipedia,Komi,unigram
14,0.222,-0.06499999999999997,wikipedia,Komi,unigram
2,0.247,0,wikipedia,Komi,trigram
3,0.16,-0.087,wikipedia,Komi,trigram
4,0.133,-0.026999999999999996,wikipedia,Komi,trigram
5,0.116,-0.017,wikipedia,Komi,trigram
6,0.116,0.0,wikipedia,Komi,trigram
7,0.116,0.0,wikipedia,Komi,trigram
8,0.117,0.0010000000000000009,wikipedia,Komi,trigram
9,0.113,-0.0040000000000000036,wikipedia,Komi,trigram
10,0.112,-0.0010000000000000009,wikipedia,Komi,trigram
11,0.113,0.0010000000000000009,wikipedia,Komi,trigram
12,0.112,-0.0010000000000000009,wikipedia,Komi,trigram
13,0.113,0.0010000000000000009,wikipedia,Komi,trigram
14,0.116,0.0030000000000000027,wikipedia,Komi,trigram
1,0.623,0,wikipedia,Vepsian,unigram
2,0.475,-0.14800000000000002,wikipedia,Vepsian,unigram
3,0.362,-0.11299999999999999,wikipedia,Vepsian,unigram
4,0.311,-0.05099999999999999,wikipedia,Vepsian,unigram
5,0.282,-0.029000000000000026,wikipedia,Vepsian,unigram
6,0.302,0.020000000000000018,wikipedia,Vepsian,unigram
7,0.266,-0.035999999999999976,wikipedia,Vepsian,unigram
8,0.261,-0.0050000000000000044,wikipedia,Vepsian,unigram
9,0.264,0.0030000000000000027,wikipedia,Vepsian,unigram
10,0.259,-0.0050000000000000044,wikipedia,Vepsian,unigram
11,0.252,-0.007000000000000006,wikipedia,Vepsian,unigram
12,0.27,0.018000000000000016,wikipedia,Vepsian,unigram
13,0.268,-0.0020000000000000018,wikipedia,Vepsian,unigram
14,0.266,-0.0020000000000000018,wikipedia,Vepsian,unigram
2,0.457,0,wikipedia,Vepsian,trigram
3,0.356,-0.10100000000000003,wikipedia,Vepsian,trigram
4,0.244,-0.11199999999999999,wikipedia,Vepsian,trigram
5,0.206,-0.038000000000000006,wikipedia,Vepsian,trigram
6,0.204,-0.0020000000000000018,wikipedia,Vepsian,trigram
7,0.192,-0.011999999999999983,wikipedia,Vepsian,trigram
8,0.19,-0.0020000000000000018,wikipedia,Vepsian,trigram
9,0.203,0.013000000000000012,wikipedia,Vepsian,trigram
10,0.204,0.0009999999999999731,wikipedia,Vepsian,trigram
11,0.206,0.0020000000000000018,wikipedia,Vepsian,trigram
12,0.201,-0.004999999999999977,wikipedia,Vepsian,trigram
13,0.215,0.013999999999999985,wikipedia,Vepsian,trigram
14,0.218,0.0030000000000000027,wikipedia,Vepsian,trigram
2,0.907,0,wikipedia,Erzya,trigram
3,0.566,-0.3410000000000001,wikipedia,Erzya,trigram
4,0.543,-0.02299999999999991,wikipedia,Erzya,trigram
5,0.525,-0.018000000000000016,wikipedia,Erzya,trigram
6,0.528,0.0030000000000000027,wikipedia,Erzya,trigram
7,0.549,0.02100000000000002,wikipedia,Erzya,trigram
8,0.544,-0.0050000000000000044,wikipedia,Erzya,trigram
9,0.524,-0.020000000000000018,wikipedia,Erzya,trigram
10,0.538,0.014000000000000012,wikipedia,Erzya,trigram
11,0.535,-0.0030000000000000027,wikipedia,Erzya,trigram
12,0.539,0.0040000000000000036,wikipedia,Erzya,trigram
13,0.538,-0.0010000000000000009,wikipedia,Erzya,trigram
14,0.542,0.0040000000000000036,wikipedia,Erzya,trigram
1,0.454,0,wikipedia,Konkani,unigram
2,0.414,-0.040000000000000036,wikipedia,Konkani,unigram
3,0.355,-0.059,wikipedia,Konkani,unigram
4,0.35,-0.0050000000000000044,wikipedia,Konkani,unigram
5,0.353,0.0030000000000000027,wikipedia,Konkani,unigram
6,0.326,-0.02699999999999997,wikipedia,Konkani,unigram
7,0.221,-0.10500000000000001,wikipedia,Konkani,unigram
8,0.221,0.0,wikipedia,Konkani,unigram
9,0.216,-0.0050000000000000044,wikipedia,Konkani,unigram
10,0.216,0.0,wikipedia,Konkani,unigram
11,0.221,0.0050000000000000044,wikipedia,Konkani,unigram
12,0.221,0.0,wikipedia,Konkani,unigram
13,0.221,0.0,wikipedia,Konkani,unigram
14,0.227,0.006000000000000005,wikipedia,Konkani,unigram
2,0.501,0,wikipedia,Konkani,trigram
3,0.206,-0.29500000000000004,wikipedia,Konkani,trigram
4,0.153,-0.05299999999999999,wikipedia,Konkani,trigram
5,0.146,-0.007000000000000006,wikipedia,Konkani,trigram
6,0.142,-0.0040000000000000036,wikipedia,Konkani,trigram
7,0.143,0.0010000000000000009,wikipedia,Konkani,trigram
8,0.141,-0.0020000000000000018,wikipedia,Konkani,trigram
9,0.14,-0.0009999999999999731,wikipedia,Konkani,trigram
10,0.14,0.0,wikipedia,Konkani,trigram
11,0.145,0.004999999999999977,wikipedia,Konkani,trigram
12,0.142,-0.0030000000000000027,wikipedia,Konkani,trigram
13,0.144,0.0020000000000000018,wikipedia,Konkani,trigram
14,0.144,0.0,wikipedia,Konkani,trigram
2,0.939,0,wikipedia,Odia,unigram
3,0.84,-0.09899999999999998,wikipedia,Odia,unigram
4,0.744,-0.09599999999999997,wikipedia,Odia,unigram
5,0.72,-0.02400000000000002,wikipedia,Odia,unigram
6,0.644,-0.07599999999999996,wikipedia,Odia,unigram
7,0.648,0.0040000000000000036,wikipedia,Odia,unigram
8,0.652,0.0040000000000000036,wikipedia,Odia,unigram
9,0.652,0.0,wikipedia,Odia,unigram
10,0.655,0.0030000000000000027,wikipedia,Odia,unigram
11,0.639,-0.016000000000000014,wikipedia,Odia,unigram
12,0.644,0.0050000000000000044,wikipedia,Odia,unigram
13,0.655,0.01100000000000001,wikipedia,Odia,unigram
14,0.625,-0.030000000000000027,wikipedia,Odia,unigram
5,0.752,0,wikipedia,Odia,trigram
6,0.815,0.06299999999999994,wikipedia,Odia,trigram
7,0.708,-0.10699999999999998,wikipedia,Odia,trigram
8,0.707,-0.0010000000000000009,wikipedia,Odia,trigram
9,0.706,-0.0010000000000000009,wikipedia,Odia,trigram
10,0.696,-0.010000000000000009,wikipedia,Odia,trigram
11,0.698,0.0020000000000000018,wikipedia,Odia,trigram
12,0.699,0.0010000000000000009,wikipedia,Odia,trigram
13,0.697,-0.0020000000000000018,wikipedia,Odia,trigram
14,0.707,0.010000000000000009,wikipedia,Odia,trigram
7,0.768,0,wikipedia,Maithili,trigram
8,0.779,0.01100000000000001,wikipedia,Maithili,trigram
9,0.702,-0.07700000000000007,wikipedia,Maithili,trigram
10,0.721,0.019000000000000017,wikipedia,Maithili,trigram
11,0.705,-0.016000000000000014,wikipedia,Maithili,trigram
12,0.729,0.02400000000000002,wikipedia,Maithili,trigram
13,0.717,-0.01200000000000001,wikipedia,Maithili,trigram
14,0.751,0.03400000000000003,wikipedia,Maithili,trigram
3,0.941,0,wikipedia,Sanskrit,unigram
4,0.883,-0.05799999999999994,wikipedia,Sanskrit,unigram
5,0.823,-0.06000000000000005,wikipedia,Sanskrit,unigram
6,0.8,-0.02299999999999991,wikipedia,Sanskrit,unigram
7,0.801,0.0010000000000000009,wikipedia,Sanskrit,unigram
8,0.754,-0.04700000000000004,wikipedia,Sanskrit,unigram
9,0.759,0.0050000000000000044,wikipedia,Sanskrit,unigram
10,0.78,0.02100000000000002,wikipedia,Sanskrit,unigram
11,0.794,0.014000000000000012,wikipedia,Sanskrit,unigram
12,0.791,-0.0030000000000000027,wikipedia,Sanskrit,unigram
13,0.781,-0.010000000000000009,wikipedia,Sanskrit,unigram
14,0.805,0.02400000000000002,wikipedia,Sanskrit,unigram
2,0.815,0,wikipedia,Sanskrit,trigram
3,0.74,-0.07499999999999996,wikipedia,Sanskrit,trigram
4,0.73,-0.010000000000000009,wikipedia,Sanskrit,trigram
5,0.725,-0.0050000000000000044,wikipedia,Sanskrit,trigram
6,0.464,-0.26099999999999995,wikipedia,Sanskrit,trigram
7,0.455,-0.009000000000000008,wikipedia,Sanskrit,trigram
8,0.437,-0.018000000000000016,wikipedia,Sanskrit,trigram
9,0.441,0.0040000000000000036,wikipedia,Sanskrit,trigram
10,0.44,-0.0010000000000000009,wikipedia,Sanskrit,trigram
11,0.429,-0.01100000000000001,wikipedia,Sanskrit,trigram
12,0.45,0.02100000000000002,wikipedia,Sanskrit,trigram
13,0.447,-0.0030000000000000027,wikipedia,Sanskrit,trigram
14,0.459,0.01200000000000001,wikipedia,Sanskrit,trigram
1,0.393,0,wikipedia,Sindhi,unigram
2,0.132,-0.261,wikipedia,Sindhi,unigram
3,0.072,-0.06000000000000001,wikipedia,Sindhi,unigram
4,0.047,-0.024999999999999994,wikipedia,Sindhi,unigram
5,0.045,-0.0020000000000000018,wikipedia,Sindhi,unigram
6,0.044,-0.0010000000000000009,wikipedia,Sindhi,unigram
7,0.045,0.0010000000000000009,wikipedia,Sindhi,unigram
8,0.045,0.0,wikipedia,Sindhi,unigram
9,0.03,-0.015,wikipedia,Sindhi,unigram
10,0.03,0.0,wikipedia,Sindhi,unigram
11,0.031,0.0010000000000000009,wikipedia,Sindhi,unigram
12,0.031,0.0,wikipedia,Sindhi,unigram
13,0.031,0.0,wikipedia,Sindhi,unigram
14,0.031,0.0,wikipedia,Sindhi,unigram
2,0.289,0,wikipedia,Sindhi,trigram
3,0.156,-0.13299999999999998,wikipedia,Sindhi,trigram
4,0.041,-0.11499999999999999,wikipedia,Sindhi,trigram
5,0.034,-0.006999999999999999,wikipedia,Sindhi,trigram
6,0.023,-0.011000000000000003,wikipedia,Sindhi,trigram
7,0.023,0.0,wikipedia,Sindhi,trigram
8,0.022,-0.0010000000000000009,wikipedia,Sindhi,trigram
9,0.022,0.0,wikipedia,Sindhi,trigram
10,0.022,0.0,wikipedia,Sindhi,trigram
11,0.022,0.0,wikipedia,Sindhi,trigram
12,0.022,0.0,wikipedia,Sindhi,trigram
13,0.022,0.0,wikipedia,Sindhi,trigram
14,0.022,0.0,wikipedia,Sindhi,trigram
1,0.164,0,wikipedia,Sinhalese,unigram
2,0.105,-0.05900000000000001,wikipedia,Sinhalese,unigram
3,0.059,-0.046,wikipedia,Sinhalese,unigram
4,0.045,-0.013999999999999999,wikipedia,Sinhalese,unigram
5,0.039,-0.005999999999999998,wikipedia,Sinhalese,unigram
6,0.039,0.0,wikipedia,Sinhalese,unigram
7,0.037,-0.0020000000000000018,wikipedia,Sinhalese,unigram
8,0.037,0.0,wikipedia,Sinhalese,unigram
9,0.035,-0.001999999999999995,wikipedia,Sinhalese,unigram
10,0.039,0.003999999999999997,wikipedia,Sinhalese,unigram
11,0.039,0.0,wikipedia,Sinhalese,unigram
12,0.039,0.0,wikipedia,Sinhalese,unigram
13,0.04,0.0010000000000000009,wikipedia,Sinhalese,unigram
14,0.038,-0.0020000000000000018,wikipedia,Sinhalese,unigram
2,0.657,0,wikipedia,Sinhalese,trigram
3,0.055,-0.602,wikipedia,Sinhalese,trigram
4,0.031,-0.024,wikipedia,Sinhalese,trigram
5,0.028,-0.002999999999999999,wikipedia,Sinhalese,trigram
6,0.026,-0.0020000000000000018,wikipedia,Sinhalese,trigram
7,0.026,0.0,wikipedia,Sinhalese,trigram
8,0.023,-0.002999999999999999,wikipedia,Sinhalese,trigram
9,0.024,0.0010000000000000009,wikipedia,Sinhalese,trigram
10,0.023,-0.0010000000000000009,wikipedia,Sinhalese,trigram
11,0.024,0.0010000000000000009,wikipedia,Sinhalese,trigram
12,0.023,-0.0010000000000000009,wikipedia,Sinhalese,trigram
13,0.023,0.0,wikipedia,Sinhalese,trigram
14,0.023,0.0,wikipedia,Sinhalese,trigram
2,0.521,0,wikipedia,Esperanto,unigram
3,0.457,-0.064,wikipedia,Esperanto,unigram
4,0.392,-0.065,wikipedia,Esperanto,unigram
5,0.364,-0.028000000000000025,wikipedia,Esperanto,unigram
6,0.366,0.0020000000000000018,wikipedia,Esperanto,unigram
7,0.354,-0.01200000000000001,wikipedia,Esperanto,unigram
8,0.356,0.0020000000000000018,wikipedia,Esperanto,unigram
9,0.337,-0.01899999999999996,wikipedia,Esperanto,unigram
10,0.352,0.014999999999999958,wikipedia,Esperanto,unigram
11,0.351,-0.0010000000000000009,wikipedia,Esperanto,unigram
12,0.348,-0.0030000000000000027,wikipedia,Esperanto,unigram
13,0.353,0.0050000000000000044,wikipedia,Esperanto,unigram
14,0.34,-0.012999999999999956,wikipedia,Esperanto,unigram
2,0.817,0,wikipedia,Esperanto,trigram
3,0.808,-0.008999999999999897,wikipedia,Esperanto,trigram
4,0.806,-0.0020000000000000018,wikipedia,Esperanto,trigram
5,0.267,-0.539,wikipedia,Esperanto,trigram
6,0.231,-0.036000000000000004,wikipedia,Esperanto,trigram
7,0.22,-0.01100000000000001,wikipedia,Esperanto,trigram
8,0.228,0.008000000000000007,wikipedia,Esperanto,trigram
9,0.219,-0.009000000000000008,wikipedia,Esperanto,trigram
10,0.22,0.0010000000000000009,wikipedia,Esperanto,trigram
11,0.218,-0.0020000000000000018,wikipedia,Esperanto,trigram
12,0.219,0.0010000000000000009,wikipedia,Esperanto,trigram
13,0.223,0.0040000000000000036,wikipedia,Esperanto,trigram
14,0.224,0.0010000000000000009,wikipedia,Esperanto,trigram
1,0.427,0,wikipedia,Lithuanian,unigram
2,0.312,-0.11499999999999999,wikipedia,Lithuanian,unigram
3,0.142,-0.17,wikipedia,Lithuanian,unigram
4,0.133,-0.00899999999999998,wikipedia,Lithuanian,unigram
5,0.133,0.0,wikipedia,Lithuanian,unigram
6,0.084,-0.049,wikipedia,Lithuanian,unigram
7,0.072,-0.01200000000000001,wikipedia,Lithuanian,unigram
8,0.08,0.008000000000000007,wikipedia,Lithuanian,unigram
9,0.076,-0.0040000000000000036,wikipedia,Lithuanian,unigram
10,0.076,0.0,wikipedia,Lithuanian,unigram
11,0.073,-0.0030000000000000027,wikipedia,Lithuanian,unigram
12,0.084,0.01100000000000001,wikipedia,Lithuanian,unigram
13,0.085,0.0010000000000000009,wikipedia,Lithuanian,unigram
14,0.081,-0.0040000000000000036,wikipedia,Lithuanian,unigram
2,0.532,0,wikipedia,Lithuanian,trigram
3,0.466,-0.066,wikipedia,Lithuanian,trigram
4,0.066,-0.4,wikipedia,Lithuanian,trigram
5,0.032,-0.034,wikipedia,Lithuanian,trigram
6,0.032,0.0,wikipedia,Lithuanian,trigram
7,0.032,0.0,wikipedia,Lithuanian,trigram
8,0.026,-0.006000000000000002,wikipedia,Lithuanian,trigram
9,0.03,0.004,wikipedia,Lithuanian,trigram
10,0.03,0.0,wikipedia,Lithuanian,trigram
11,0.027,-0.002999999999999999,wikipedia,Lithuanian,trigram
12,0.028,0.0010000000000000009,wikipedia,Lithuanian,trigram
13,0.028,0.0,wikipedia,Lithuanian,trigram
14,0.028,0.0,wikipedia,Lithuanian,trigram
1,0.513,0,wikipedia,Latvian,unigram
2,0.198,-0.315,wikipedia,Latvian,unigram
3,0.112,-0.08600000000000001,wikipedia,Latvian,unigram
4,0.085,-0.026999999999999996,wikipedia,Latvian,unigram
5,0.078,-0.007000000000000006,wikipedia,Latvian,unigram
6,0.075,-0.0030000000000000027,wikipedia,Latvian,unigram
7,0.068,-0.006999999999999992,wikipedia,Latvian,unigram
8,0.075,0.006999999999999992,wikipedia,Latvian,unigram
9,0.076,0.0010000000000000009,wikipedia,Latvian,unigram
10,0.07,-0.0059999999999999915,wikipedia,Latvian,unigram
11,0.071,0.000999999999999987,wikipedia,Latvian,unigram
12,0.071,0.0,wikipedia,Latvian,unigram
13,0.072,0.0010000000000000009,wikipedia,Latvian,unigram
14,0.07,-0.001999999999999988,wikipedia,Latvian,unigram
2,0.309,0,wikipedia,Latvian,trigram
3,0.128,-0.181,wikipedia,Latvian,trigram
4,0.109,-0.019000000000000003,wikipedia,Latvian,trigram
5,0.089,-0.020000000000000004,wikipedia,Latvian,trigram
6,0.085,-0.00399999999999999,wikipedia,Latvian,trigram
7,0.084,-0.0010000000000000009,wikipedia,Latvian,trigram
8,0.084,0.0,wikipedia,Latvian,trigram
9,0.086,0.001999999999999988,wikipedia,Latvian,trigram
10,0.088,0.0020000000000000018,wikipedia,Latvian,trigram
11,0.088,0.0,wikipedia,Latvian,trigram
12,0.09,0.0020000000000000018,wikipedia,Latvian,trigram
13,0.083,-0.006999999999999992,wikipedia,Latvian,trigram
14,0.085,0.0020000000000000018,wikipedia,Latvian,trigram
1,0.57,0,wikipedia,Kannada,unigram
2,0.18,-0.38999999999999996,wikipedia,Kannada,unigram
3,0.144,-0.036000000000000004,wikipedia,Kannada,unigram
4,0.079,-0.06499999999999999,wikipedia,Kannada,unigram
5,0.049,-0.03,wikipedia,Kannada,unigram
6,0.046,-0.0030000000000000027,wikipedia,Kannada,unigram
7,0.042,-0.003999999999999997,wikipedia,Kannada,unigram
8,0.042,0.0,wikipedia,Kannada,unigram
9,0.041,-0.0010000000000000009,wikipedia,Kannada,unigram
10,0.039,-0.0020000000000000018,wikipedia,Kannada,unigram
11,0.04,0.0010000000000000009,wikipedia,Kannada,unigram
12,0.04,0.0,wikipedia,Kannada,unigram
13,0.041,0.0010000000000000009,wikipedia,Kannada,unigram
14,0.041,0.0,wikipedia,Kannada,unigram
2,0.922,0,wikipedia,Kannada,trigram
3,0.037,-0.885,wikipedia,Kannada,trigram
4,0.02,-0.016999999999999998,wikipedia,Kannada,trigram
5,0.017,-0.002999999999999999,wikipedia,Kannada,trigram
6,0.017,0.0,wikipedia,Kannada,trigram
7,0.013,-0.004000000000000002,wikipedia,Kannada,trigram
8,0.013,0.0,wikipedia,Kannada,trigram
9,0.013,0.0,wikipedia,Kannada,trigram
10,0.013,0.0,wikipedia,Kannada,trigram
11,0.013,0.0,wikipedia,Kannada,trigram
12,0.013,0.0,wikipedia,Kannada,trigram
13,0.013,0.0,wikipedia,Kannada,trigram
14,0.013,0.0,wikipedia,Kannada,trigram
1,0.363,0,wikipedia,Malayalam,unigram
2,0.213,-0.15,wikipedia,Malayalam,unigram
3,0.113,-0.09999999999999999,wikipedia,Malayalam,unigram
4,0.095,-0.018000000000000002,wikipedia,Malayalam,unigram
5,0.081,-0.013999999999999999,wikipedia,Malayalam,unigram
6,0.076,-0.0050000000000000044,wikipedia,Malayalam,unigram
7,0.081,0.0050000000000000044,wikipedia,Malayalam,unigram
8,0.08,-0.0010000000000000009,wikipedia,Malayalam,unigram
9,0.08,0.0,wikipedia,Malayalam,unigram
10,0.084,0.0040000000000000036,wikipedia,Malayalam,unigram
11,0.079,-0.0050000000000000044,wikipedia,Malayalam,unigram
12,0.081,0.0020000000000000018,wikipedia,Malayalam,unigram
13,0.084,0.0030000000000000027,wikipedia,Malayalam,unigram
14,0.084,0.0,wikipedia,Malayalam,unigram
2,0.478,0,wikipedia,Malayalam,trigram
3,0.024,-0.45399999999999996,wikipedia,Malayalam,trigram
4,0.014,-0.01,wikipedia,Malayalam,trigram
5,0.012,-0.002,wikipedia,Malayalam,trigram
6,0.012,0.0,wikipedia,Malayalam,trigram
7,0.012,0.0,wikipedia,Malayalam,trigram
8,0.011,-0.0010000000000000009,wikipedia,Malayalam,trigram
9,0.011,0.0,wikipedia,Malayalam,trigram
10,0.012,0.0010000000000000009,wikipedia,Malayalam,trigram
11,0.011,-0.0010000000000000009,wikipedia,Malayalam,trigram
12,0.012,0.0010000000000000009,wikipedia,Malayalam,trigram
13,0.012,0.0,wikipedia,Malayalam,trigram
14,0.012,0.0,wikipedia,Malayalam,trigram
2,0.39,0,wikipedia,Breton,unigram
3,0.22,-0.17,wikipedia,Breton,unigram
4,0.165,-0.05499999999999999,wikipedia,Breton,unigram
5,0.163,-0.0020000000000000018,wikipedia,Breton,unigram
6,0.139,-0.023999999999999994,wikipedia,Breton,unigram
7,0.132,-0.007000000000000006,wikipedia,Breton,unigram
8,0.122,-0.010000000000000009,wikipedia,Breton,unigram
9,0.123,0.0010000000000000009,wikipedia,Breton,unigram
10,0.123,0.0,wikipedia,Breton,unigram
11,0.124,0.0010000000000000009,wikipedia,Breton,unigram
12,0.125,0.0010000000000000009,wikipedia,Breton,unigram
13,0.127,0.0020000000000000018,wikipedia,Breton,unigram
14,0.126,-0.0010000000000000009,wikipedia,Breton,unigram
2,0.307,0,wikipedia,Breton,trigram
3,0.245,-0.062,wikipedia,Breton,trigram
4,0.188,-0.056999999999999995,wikipedia,Breton,trigram
5,0.189,0.0010000000000000009,wikipedia,Breton,trigram
6,0.154,-0.035,wikipedia,Breton,trigram
7,0.155,0.0010000000000000009,wikipedia,Breton,trigram
8,0.127,-0.027999999999999997,wikipedia,Breton,trigram
9,0.121,-0.006000000000000005,wikipedia,Breton,trigram
10,0.125,0.0040000000000000036,wikipedia,Breton,trigram
11,0.16,0.035,wikipedia,Breton,trigram
12,0.161,0.0010000000000000009,wikipedia,Breton,trigram
13,0.161,0.0,wikipedia,Breton,trigram
14,0.163,0.0020000000000000018,wikipedia,Breton,trigram
1,0.745,0,wikipedia,Irish,unigram
2,0.133,-0.612,wikipedia,Irish,unigram
3,0.116,-0.017,wikipedia,Irish,unigram
4,0.108,-0.008000000000000007,wikipedia,Irish,unigram
5,0.08,-0.027999999999999997,wikipedia,Irish,unigram
6,0.066,-0.013999999999999999,wikipedia,Irish,unigram
7,0.062,-0.0040000000000000036,wikipedia,Irish,unigram
8,0.061,-0.0010000000000000009,wikipedia,Irish,unigram
9,0.062,0.0010000000000000009,wikipedia,Irish,unigram
10,0.059,-0.0030000000000000027,wikipedia,Irish,unigram
11,0.061,0.0020000000000000018,wikipedia,Irish,unigram
12,0.062,0.0010000000000000009,wikipedia,Irish,unigram
13,0.063,0.0010000000000000009,wikipedia,Irish,unigram
14,0.063,0.0,wikipedia,Irish,unigram
2,0.274,0,wikipedia,Irish,trigram
3,0.253,-0.02100000000000002,wikipedia,Irish,trigram
4,0.252,-0.0010000000000000009,wikipedia,Irish,trigram
5,0.255,0.0030000000000000027,wikipedia,Irish,trigram
6,0.255,0.0,wikipedia,Irish,trigram
7,0.081,-0.174,wikipedia,Irish,trigram
8,0.087,0.0059999999999999915,wikipedia,Irish,trigram
9,0.091,0.0040000000000000036,wikipedia,Irish,trigram
10,0.09,-0.0010000000000000009,wikipedia,Irish,trigram
11,0.092,0.0020000000000000018,wikipedia,Irish,trigram
12,0.088,-0.0040000000000000036,wikipedia,Irish,trigram
13,0.096,0.008000000000000007,wikipedia,Irish,trigram
14,0.097,0.0010000000000000009,wikipedia,Irish,trigram
1,0.978,0,wikipedia,Manx,unigram
